대표번호,매장명,매장주소,시군구,시도,영업시작시간,영업종료시간,경도(Long),레코드 수,매장코드,위도(Lat)
1522-3232,울산옥동,울산광역시 남구 문수로 329 (옥동),남구,울산시,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,129.2896507,1,999,35.5355131
1522-3232,전북대병원DT,전라북도 전주시 덕진구 백제대로 616 (금암동),전주시,전라북도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.137492,1,1563,35.842014
1522-3232,전주효자DT,전라북도 전주시 완산구 용머리로 7 (효자동1가),전주시,전라북도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.1110843,1,992,35.8058839
1522-3232,계룡대로DT,충청남도 계룡시 엄사면 번영로 6,계룡시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.244398,1,1269,36.288381
1522-3232,당진시곡DT,충청남도 당진시 서해로 6283 (시곡동),당진시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.683873,1,1501,36.903029
1522-3232,서산호수,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)",서산시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,126.448646,1,692,36.776653
1522-3232,아산터미널,충청남도 아산시 번영로 232 (모종동),아산시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.0162904,1,979,36.783865
1522-3232,천안신부동,충청남도 천안시 동남구 만남로 9 (신안동),천안시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.1529981,1,130,36.81917993
1522-3232,청주비하DT,충청북도 청주시 흥덕구 2순환로 1078 (비하동),청주시,충청북도,1899-12-30 오전 8:00:00,1899-12-30 오후 10:00:00,127.4223379,1,1599,36.63846427
1522-3232,창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,창원시,경남,1899-12-30 오전 8:00:00,1899-12-30 오후 11:00:00,128.523036,1,1238,35.261507
1522-3232,울산번영로,울산광역시 남구 삼산로 182 (달동),남구,울산시,1899-12-30 오전 8:00:00,1899-12-30 오후 11:00:00,129.327221,1,1554,35.537113
1522-3232,천안신불당,충청남도 천안시 서북구 불당33길 24 (불당동),천안시,충청남도,1899-12-30 오전 8:00:00,1899-12-30 오후 11:00:00,127.108287,1,1174,36.812323
1522-3232,비발디파크,강원도 홍천군 한치골길 262 (서면) 대명비발디파크,홍천군,강원도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.682234,1,308,37.645094
1522-3232,신흥역,경기도 성남시 수정구 산성대로 267 (신흥동),성남시,경기도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.1531,1,1628,37.4447
1522-3232,진주평거,경상남도 진주시 진양호로 206 BYC빌딩1층,진주시,경남,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.060063,1,1029,35.172324
1522-3232,마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),창원시,경남,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.5805449,1,1454,35.2362004
1522-3232,진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동),창원시,경남,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.706881,1,1310,35.143793
1522-3232,문경새재,경상북도 문경시 새재로 906 (문경읍),문경시,경북,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.077572,1,771,36.759398
1522-3232,안동시청,경상북도 안동시 서동문로 173 (삼산동),안동시,경북,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.7311385,1,924,36.5663574
1522-3232,명지오션시티,부산광역시 강서구 명지오션시티11로 66 (명지동),강서구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.903135,1,478,35.084043
1522-3232,하단중앙,부산광역시 사하구 낙동남로 1411 (하단동),사하구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.966103,1,500,35.106522
1522-3232,부산하단,부산광역시 사하구 낙동대로 455 (하단동),사하구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,128.9688718,1,1409,35.1053448
1522-3232,국제시장,부산광역시 중구 대청로 80 (대청동3가),중구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,129.028601,1,1249,35.102783
1522-3232,센텀KNN,부산광역시 해운대구 센텀서로 30 (우동),해운대구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,129.128934,1,576,35.171765
1522-3232,베네시티,부산광역시 해운대구 해운대해변로 163 (우동),해운대구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,129.150525,1,14,35.15858833
1522-3232,인천터미널사거리,인천광역시 남동구 예술로 126 (구월동),남동구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.700865,1,1265,37.44526
1522-3232,송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",동구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.66043,1,634,37.48307
1522-3232,인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17,서구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.652098,1,996,37.533884
1522-3232,영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동),중구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.56146,1,1504,37.48942
1522-3232,목포터미널DT,전라남도 목포시 영산로 495,목포시,전라남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.4169697,1,1518,34.8101683
1522-3232,익산영등DT,전라북도 익산시 무왕로 1005 (영등동),익산시,전라북도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.968766,1,1148,35.959316
1522-3232,제주용담DT,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스,제주시,제주특별자치도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,126.484564,1,833,33.512345
1522-3232,천안신부R,충청남도 천안시 동남구 만남로 43 (신부동),천안시,충청남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.157715,1,1488,36.819309
1522-3232,천안시청,충청남도 천안시 서북구 불당22대로 67 (불당동),천안시,충청남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.1065647,1,1343,36.8165367
1522-3232,천안서부대로DT,충청남도 천안시 서북구 서부대로 405 (쌍용동),천안시,충청남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:00:00,127.12718,1,1477,36.8035728
1522-3232,시흥대야동,경기도 시흥시 비둘기공원7길 51 (대야동),시흥시,경기도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.791869,1,1631,37.44174
1522-3232,창원상남로,경상남도 창원시 성산구 상남로 88 (상남동),창원시,경남,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.681,1,1507,35.2213
1522-3232,구미공단,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)",구미시,경북,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.385933,1,467,36.101533
1522-3232,구미도량DT,경상북도 구미시 야은로 312 (도량동),구미시,경북,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.316815,1,1412,36.138474
1522-3232,안동병원,경상북도 안동시 앙실로 11 (수상동),안동시,경북,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.70064,1,1583,36.547024
1522-3232,서면중앙,부산광역시 부산진구 서면로68번길 1 (부전동),부산진구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,129.058076,1,361,35.156863
1522-3232,서면트레이더스,부산광역시 부산진구 시민공원로 31 (부암동),부산진구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,129.052684,1,432,35.163918
1522-3232,부산괴정역,부산광역시 사하구 사하로186번길 6 (괴정동),사하구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,128.994352,1,575,35.098451
1522-3232,자갈치역,부산광역시 중구 구덕로 54-1 (남포동5가),중구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,129.029716,1,1185,35.098378
1522-3232,부산중앙역,부산광역시 중구 중앙대로81번길 2 (중앙동4가),중구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,129.0359604,1,823,35.1050552
1522-3232,해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동),해운대구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,129.182307,1,769,35.157925
1522-3232,세종청사,세종특별자치시 도움8로 81 (어진동),세종시,세종시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.270769,1,717,36.504565
1522-3232,세종첫마을,세종특별자치시 한누리대로 169 행복타워 1층,세종시,세종시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.2617948,1,858,36.4803826
1522-3232,인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",남동구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.724387,1,543,37.400003
1522-3232,인천구월아시아드,인천광역시 남동구 인하로 556 (구월동),남동구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.708511,1,1328,37.442715
1522-3232,부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",부평구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.722134,1,346,37.491434
1522-3232,인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",연수구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.677781,1,1090,37.415072
1522-3232,인천공항T2출국,인천광역시 중구 공항로 272 (운서동),중구,인천시,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.4346961,1,1326,37.4691084
1522-3232,전남광양DT,전라남도 광양시 중마중앙로 143,광양시,전라남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.69796,1,1127,34.943156
1522-3232,목포하당,전라남도 목포시 백년대로 293 (상동),목포시,전라남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.419806,1,1173,34.803958
1522-3232,제주서귀포,제주특별자치도 서귀포시 중정로 53 (서귀동),서귀포시,제주특별자치도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.5621036,1,719,33.2477967
1522-3232,제주외도DT,제주특별자치도 제주시 일주서로 7306 (외도일동),제주시,제주특별자치도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,126.427169,1,1567,33.492554
1522-3232,천안불당DT,충청남도 천안시 서북구 불당34길 2 (불당동),천안시,충청남도,1899-12-30 오전 8:30:00,1899-12-30 오후 9:30:00,127.10609,1,1499,36.805399
1522-3232,강릉송정DT,강원도 강릉시 경강로 2400 (송정동),강릉시,강원도,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,128.922839,1,1586,37.771851
1522-3232,창원상남사거리,경상남도 창원시 성산구 단정로 25,창원시,경남,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,128.6834225,1,885,35.2201968
1522-3232,명륜역,부산광역시 동래구 동래로 25,동래구,부산시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,129.078378,1,1235,35.212443
1522-3232,울산남구청DT,울산광역시 남구 번영로 215 (신정동),남구,울산시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,129.3245996,1,1022,35.5441545
1522-3232,울산화봉,울산광역시 북구 화봉로 75 (화봉동),북구,울산시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,129.367334,1,740,35.588615
1522-3232,울산성남동,울산광역시 중구 젊음의거리 74 (성남동),중구,울산시,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,129.32119,1,115,35.55396882
1522-3232,전주송천DT,전북 전주시  송천중앙로 228,전주시,전라북도,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,127.121929,1,1492,35.867469
1522-3232,충주호암DT,충청북도 충주시 중원대로 3245 (호암동),충주시,충청북도,1899-12-30 오전 8:30:00,1899-12-30 오후 10:00:00,127.923655,1,1597,36.959262
1522-3232,춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,춘천시,강원도,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,127.71833,1,55,37.86381381
1522-3232,양산이마트,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)",양산시,경남,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.026484,1,387,35.337026
1522-3232,진주경상대,경상남도 진주시 진주대로 510 (가좌동),진주시,경남,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.1057139,1,32,35.15241245
1522-3232,경주보문로DT,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)",경주시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.285953,1,550,35.838831
1522-3232,경주중앙,경상북도 경주시 원효로 105-1 (노동동),경주시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.212469,1,588,35.842119
1522-3232,경주대릉원,경상북도 경주시 첨성로 125 (황남동),경주시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.2149807,1,794,35.8339927
1522-3232,김천시청DT,경상북도 김천시 시청로 47 (대신동),김천시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.11759,1,1039,36.132504
1522-3232,안동옥동,경상북도 안동시 경북대로 379 (옥동),안동시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.70213,1,835,36.563324
1522-3232,포항시청,경상북도 포항시 남구 시청로 5 (대잠동),포항시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.342089,1,556,36.018247
1522-3232,포항오천,경상북도 포항시 남구 오천읍 원동로 15,포항시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.4027158,1,988,35.9642032
1522-3232,포항대도동,경상북도 포항시 남구 포스코대로 340 (대도동),포항시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.3602692,1,960,36.0176223
1522-3232,포항양덕,경상북도 포항시 북구 장량로 162 (양덕동),포항시,경북,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.3981614,1,918,36.0815505
1522-3232,광주지원DT,광주광역시 동구 남문로 527 (용산동),동구,광주시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.9340006,1,1632,35.1175025
1522-3232,부산화명역,부산광역시 북구 금곡대로285번길 5 (화명동),북구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.013106,1,642,35.233829
1522-3232,부산덕천역,부산광역시 북구 만덕대로 30 (덕천동),북구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.008358,1,712,35.210787
1522-3232,다대포비치,부산광역시 사하구 다대로 714 (다대동),사하구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.963569,1,1467,35.049404
1522-3232,을숙도강변DT,부산광역시 사하구 하신번영로 381-6 (하단동),사하구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,128.959578,1,1085,35.11526
1522-3232,연산중앙로,부산광역시 연제구 중앙대로 1091 (연산동),연제구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.08067,1,820,35.185469
1522-3232,연산시티타워,부산광역시 연제구 중앙대로 1125 (연산동),연제구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.080949,1,1234,35.188225
1522-3232,BIFF광장,부산광역시 중구 비프광장로 25 (남포동3가),중구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.0280528,1,38,35.0989623
1522-3232,신세계마린시티,부산광역시 해운대구 마린시티2로 38 (우동),해운대구,부산시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,129.1434,1,530,35.15697
1522-3232,마곡역,서울특별시 강서구 공항대로 168 (마곡동),강서구,서울시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.826298,1,1625,37.559611
1522-3232,세종새롬,세종특별자치시 새롬중앙로 64 (새롬동),세종시,세종시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,127.250718,1,1257,36.486896
1522-3232,인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",남동구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.749997,1,1103,37.424128
1522-3232,구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",남동구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.7021764,1,145,37.44420071
1522-3232,부평,인천광역시 부평구 경원대로 1397 (부평동),부평구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.7244861,1,166,37.49158659
1522-3232,인천삼산,인천광역시 부평구 길주로 643 (삼산동),부평구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.734181,1,826,37.507296
1522-3232,부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",부평구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.72307,1,605,37.496786
1522-3232,인천당하DT,인천광역시 서구 원당대로 668 (당하동),서구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.675556,1,1005,37.593418
1522-3232,인천청라,인천광역시 서구 중봉대로 586번길 19,서구,인천시,1899-12-30 오전 9:00:00,1899-12-30 오후 9:00:00,126.652141,1,797,37.531852
